Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Sampling Matrix,Level of Aggregation,Statistic Name,Number of Samples,Standard Deviation,Standard Error,Mean Confidence Interval,Geometric Mean Confidence Interval,Position,Latitude,Longitude,Location Name,Determinant Name,Determinant Value,IPCheM QC,PulledDate,FileName,QA_Concerns
antimony,7440-36-0,ITA,Italy,ITA,NA,0.07236,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Geometric Mean,236,0.07412,0.004825,0.082-0.101,0.066-0.079,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.0261,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,5 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.0336,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,10 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.0518,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,25 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.085,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,50 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1275,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,75 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1909,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,90 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.264,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,95 Percentile,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.006,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Minimum,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,1.109,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Maximum,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1068,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Mean,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.08202,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Geometric Mean,783,0.09776,0.003494,0.1-0.114,0.078-0.086,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.0288,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,5 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.0342,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,10 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.055,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,25 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.0808,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,50 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1373,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,75 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.2003,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,90 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3507,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,95 Percentile,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.006,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Minimum,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.793,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Maximum,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1164,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Mean,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.08682,ug/L,2008-2010,0.012,NA,Human (Blood),Serum,statistic,Geometric Mean,300,0.1134,0.006546,0.103-0.129,0.08-0.094,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1678,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.225,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3206,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.4358,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6085,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.7173,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,10.91,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Maximum,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3683,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Mean,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.312,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,1423,0.3561,0.009441,0.35-0.387,0.303-0.321,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1388,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1735,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.2346,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3247,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.4438,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6275,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.7274,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,10.91,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Maximum,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3857,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Mean,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3192,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,516,0.5082,0.02237,0.342-0.43,0.304-0.335,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1517,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1693,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.225,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.325,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.4351,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6043,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.7028,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,3.375,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Maximum,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.365,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Mean,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3151,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,582,0.2423,0.01004,0.345-0.385,0.302-0.329,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1598,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.2096,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.299,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.4335,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6009,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.7058,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,1.407,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Maximum,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3468,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Mean,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.2957,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,325,0.1997,0.01108,0.325-0.369,0.277-0.315,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.165,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.2187,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3063,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.424,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.5628,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6452,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,10.91,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Maximum,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3556,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Mean,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.2999,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,617,0.46,0.01852,0.319-0.392,0.287-0.313,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.1692,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.228,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3287,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.4531,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6529,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.7818,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,3.375,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Maximum,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3784,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Mean,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3209,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,767,0.2524,0.009114,0.36-0.396,0.308-0.334,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,5 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.167,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,10 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.225,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,25 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.3118,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,50 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.448,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,75 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.6427,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,90 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.7342,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,95 Percentile,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
antimony,7440-36-0,ITA,Italy,ITA,NA,0.075,ug/L,2008-2010,0.15,NA,Human (Blood),Whole Blood,statistic,Minimum,470,0.5274,0.02433,0.333-0.429,0.293-0.327,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
