Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Level of Aggregation,Statistic Name,Number of Samples,Samples Below LOQ,Percentage of Samples >= LOD,Position,Latitude,Longitude,Location Name,Compound,Cohort Code,Cohort Name,Determinant Name,Determinant Value,Sample Type,Confidence Interval,IPCheM QC,PulledDate,FileName,QA_Concerns
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.26,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 90,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.62,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 75,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.26,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 25,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.87,ng/mL,2007,0.12,NA,Human (Urine),statistic,Maximum,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Minimum,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.32,ng/mL,2007,0.12,NA,Human (Urine),statistic,Geometric Mean,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.09,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 95,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.57,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 75,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.16,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 25,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 10,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Minimum,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.35,ng/mL,2007,0.12,NA,Human (Urine),statistic,Geometric Mean,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.35,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 95,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.59,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 75,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.36,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 50,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 10,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Minimum,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.48,ng/mL,2007,0.12,NA,Human (Urine),statistic,Mean,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.57,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Percentile 95,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.39,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Percentile 90,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.21,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Percentile 75,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Percentile 25,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,5.87,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Maximum,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Minimum,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.28,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Geometric Mean,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.74,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Percentile 90,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.3,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Percentile 50,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Percentile 10,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.91,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Maximum,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.37,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Mean,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.36,ng/mL,2007,0.12,NA,Human (Urine),statistic,Geometric Mean,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.37,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 90,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.35,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 50,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.24,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 25,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.61,ng/mL,2007,0.12,NA,Human (Urine),statistic,Maximum,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Minimum,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,3.14,ng/mL,2007,0.13,NA,Human (Urine),statistic,Maximum,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.44,ng/mL,2007,0.13,NA,Human (Urine),statistic,Mean,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.83,ng/mL,2007,0.13,NA,Human (Urine),statistic,Mean,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,10.1,ng/mL,2007,0.13,NA,Human (Urine),statistic,Maximum,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.26,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 25,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.53,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 50,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.01,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 75,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.42,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 90,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.48,ng/mL,2007,0.13,NA,Human (Urine),statistic,Geometric Mean,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Minimum,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,10.1,ng/mL,2007,0.13,NA,Human (Urine),statistic,Maximum,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.23,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 25,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.98,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 75,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.43,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 90,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.48,ng/mL,2007,0.13,NA,Human (Urine),statistic,Geometric Mean,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.72,ng/mL,2007,0.13,NA,Human (Urine),statistic,Mean,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,10.1,ng/mL,2007,0.13,NA,Human (Urine),statistic,Maximum,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.3,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 25,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.6,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 50,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.42,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 90,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,2.16,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 95,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.19,ng/mL,2011 - 2012,0.13,NA,Human (Urine),statistic,Geometric Mean,565,310,45.1,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.17-0.2,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.76,ng/mL,2011 - 2012,0.13,NA,Human (Urine),statistic,Percentile 90,565,310,45.1,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.17-0.2,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.38,ng/mL,2011 - 2012,0.13,NA,Human (Urine),statistic,Percentile 75,565,310,45.1,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.17-0.2,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2011 - 2012,0.13,NA,Human (Urine),statistic,Percentile 25,565,310,45.1,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.17-0.2,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,7.01,ng/mL,2011 - 2012,0.13,NA,Human (Urine),statistic,Maximum,565,310,45.1,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.17-0.2,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2011 - 2012,0.13,NA,Human (Urine),statistic,Minimum,565,310,45.1,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.17-0.2,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.42,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Geometric Mean,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,4.6,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Percentile 95,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,3.15,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Percentile 90,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.38,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Percentile 50,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Percentile 25,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,16.8,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Maximum,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.14,ng/mL,2007 - 2009,0.13,NA,Human (Urine),statistic,Mean,309,132,57.3,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.37,ng/mL,2007,0.13,NA,Human (Urine),statistic,Geometric Mean,31,4,87.1,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.28-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.18,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 90,31,4,87.1,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.28-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.75,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 75,31,4,87.1,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.28-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.23,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 25,31,4,87.1,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.28-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.39,ng/mL,2007,0.13,NA,Human (Urine),statistic,Maximum,31,4,87.1,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.28-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Minimum,31,4,87.1,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.28-0.5,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.49,ng/mL,2007,0.13,NA,Human (Urine),statistic,Geometric Mean,73,8,89,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.39-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,2.11,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 95,73,8,89,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.39-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.06,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 75,73,8,89,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.39-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.27,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 25,73,8,89,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.39-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 10,73,8,89,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.39-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Minimum,73,8,89,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.39-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.62,ng/mL,2007,0.13,NA,Human (Urine),statistic,Geometric Mean,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,9.18,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 95,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.25,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 75,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.23,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 25,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 10,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,54.1,ng/mL,2007,0.07,NA,Human (Urine),statistic,Maximum,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,1.26-4.51,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,0.44,ng/mL,2007,0.07,NA,Human (Urine),statistic,Percentile 10,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,1.26-4.51,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,61.8,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Percentile 90,565,26,95.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,3.5-5.16,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,3.22,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Percentile 50,565,26,95.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,3.5-5.16,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,1.11,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Percentile 25,565,26,95.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,3.5-5.16,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,30886,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Maximum,565,26,95.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,3.5-5.16,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,0.035,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Minimum,565,26,95.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,3.5-5.16,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,3.3,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Geometric Mean,309,8,97.4,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,2.71-4,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,28.9,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 90,309,8,97.4,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,2.71-4,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,7.75,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 75,309,8,97.4,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,2.71-4,NA,2020,Danish HBM.csv,
benzophenone-3,131-57-7,DNK,Denmark,DNK,NA,1.29,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 25,309,8,97.4,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,2.71-4,NA,2020,Danish HBM.csv,
